innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,2,Sunrisers Hyderabad,MA Agarwal,A Nortje,Navdeep Singh,wicket,upheld,False
2,16,6,Sunrisers Hyderabad,SN Khan,M Markande,Navdeep Singh,wicket,struck down,True
