innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,MA Agarwal,21,3.3
1,Sunrisers Hyderabad,2,RA Tripathi,44,5.4
1,Sunrisers Hyderabad,3,AK Markram,83,10.2
1,Sunrisers Hyderabad,4,HC Brook,83,10.4
1,Sunrisers Hyderabad,5,Abhishek Sharma,109,12.3
1,Sunrisers Hyderabad,6,Abdul Samad,162,17.6
2,Delhi Capitals,1,DA Warner,0,1.2
2,Delhi Capitals,2,PD Salt,112,12.2
2,Delhi Capitals,3,MK Pandey,115,13.3
2,Delhi Capitals,4,MR Marsh,125,14.2
2,Delhi Capitals,5,PK Garg,140,16.4
2,Delhi Capitals,6,SN Khan,148,17.5
