innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,ST Jayasuriya,38,4.3
1,Mumbai Indians,2,SR Tendulkar,69,7.1
1,Mumbai Indians,3,AP Tare,70,7.3
1,Mumbai Indians,4,AT Rayudu,180,17.6
1,Mumbai Indians,5,SS Tiwary,191,18.6
1,Mumbai Indians,6,R Sathish,192,19.2
1,Mumbai Indians,7,Harbhajan Singh,211,20.5
2,Rajasthan Royals,1,SA Asnodkar,0,1.2
2,Rajasthan Royals,2,NV Ojha,38,6.1
2,Rajasthan Royals,3,GC Smith,40,7.3
2,Rajasthan Royals,4,AA Jhunjhunwala,66,10.2
2,Rajasthan Royals,5,YK Pathan,173,18.1
2,Rajasthan Royals,6,P Dogra,201,20.1
2,Rajasthan Royals,7,A Uniyal,201,20.2
