innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Lions,DR Smith,0,2,0,0,0.0,c N Rana b MJ McClenaghan,1
1,Gujarat Lions,BB McCullum,64,44,6,3,145.45,b SL Malinga,2
1,Gujarat Lions,SK Raina,28,29,2,0,96.55,c RG Sharma b Harbhajan Singh,3
1,Gujarat Lions,Ishan Kishan,11,14,1,0,78.57,c KH Pandya b MJ McClenaghan,4
1,Gujarat Lions,KD Karthik,48,26,2,2,184.62,not out,5
1,Gujarat Lions,JJ Roy,14,7,1,1,200.0,not out,6
2,Mumbai Indians,PA Patel,0,2,0,0,0.0,c JJ Roy b P Kumar,1
2,Mumbai Indians,JC Buttler,26,24,1,2,108.33,c BB McCullum b MM Patel,2
2,Mumbai Indians,N Rana,53,36,4,2,147.22,c KD Karthik b AJ Tye,3
2,Mumbai Indians,RG Sharma,40,29,3,1,137.93,not out,4
2,Mumbai Indians,KA Pollard,39,23,2,3,169.57,c RA Jadeja b AJ Tye,5
2,Mumbai Indians,HH Pandya,6,3,1,0,200.0,not out,6
