innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,1.0,0,15,0,15.0,1,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,22,1,5.5,9,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,45,0,11.25,4,0,1
1,Mumbai Indians,KH Pandya,3.0,0,18,0,6.0,4,0,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,24,2,6.0,12,2,0
1,Mumbai Indians,SL Malinga,4.0,0,51,1,12.75,6,2,1
2,Gujarat Lions,AJ Tye,4.0,0,34,2,8.5,6,1,0
2,Gujarat Lions,Basil Thampi,4.0,0,34,0,8.5,4,1,0
2,Gujarat Lions,DR Smith,1.0,0,12,0,12.0,2,1,0
2,Gujarat Lions,MM Patel,4.0,0,35,1,8.75,7,0,0
2,Gujarat Lions,P Kumar,2.3,0,25,1,10.0,7,5,0
2,Gujarat Lions,RA Jadeja,4.0,0,34,0,8.5,6,0,0
