innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Lions,1,DR Smith,0,2,BB McCullum,0,0,1,2
1,Gujarat Lions,2,SK Raina,28,29,BB McCullum,51,37,80,65
1,Gujarat Lions,3,BB McCullum,13,7,Ishan Kishan,4,8,18,15
1,Gujarat Lions,4,KD Karthik,40,19,Ishan Kishan,7,6,54,24
1,Gujarat Lions,5,KD Karthik,8,7,JJ Roy,14,7,23,14
2,Mumbai Indians,1,PA Patel,0,2,JC Buttler,0,0,0,2
2,Mumbai Indians,2,N Rana,53,36,JC Buttler,23,18,85,54
2,Mumbai Indians,3,RG Sharma,3,5,JC Buttler,3,6,7,11
2,Mumbai Indians,4,KA Pollard,39,23,RG Sharma,27,19,68,42
2,Mumbai Indians,5,HH Pandya,6,3,RG Sharma,10,5,17,8
