innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Lions,death,56,1,30,11.2,6,5
1,Gujarat Lions,middle,74,2,54,8.22,6,14
1,Gujarat Lions,powerplay,46,1,36,7.67,6,17
2,Mumbai Indians,death,72,1,41,10.54,9,8
2,Mumbai Indians,middle,50,2,41,7.32,4,10
2,Mumbai Indians,powerplay,55,1,35,9.43,6,14
