innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,1,5,Kolkata Knight Riders,Rahmanullah Gurbaz,Mohammed Siraj,R Pandit,wicket,struck down,False
2,8,1,Gujarat Titans,VR Iyer,Rashid Khan,Anish Sahasrabudhe,wicket,struck down,True
