innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,B Sai Sudharsan,52,36,Shubman Gill,58,39,114,74
1,Gujarat Titans,2,JC Buttler,26,17,Shubman Gill,32,16,58,33
1,Gujarat Titans,3,R Tewatia,0,2,JC Buttler,5,2,5,4
1,Gujarat Titans,4,M Shahrukh Khan,11,5,JC Buttler,10,4,21,9
2,Kolkata Knight Riders,1,Rahmanullah Gurbaz,1,4,SP Narine,0,1,2,5
2,Kolkata Knight Riders,2,AM Rahane,21,16,SP Narine,17,12,41,28
2,Kolkata Knight Riders,3,VR Iyer,14,19,AM Rahane,25,17,41,36
2,Kolkata Knight Riders,4,RK Singh,2,3,AM Rahane,4,3,7,6
2,Kolkata Knight Riders,5,AD Russell,21,15,RK Singh,4,5,27,20
2,Kolkata Knight Riders,6,Ramandeep Singh,1,2,RK Singh,0,0,1,2
2,Kolkata Knight Riders,7,MM Ali,0,2,RK Singh,0,0,0,2
2,Kolkata Knight Riders,8,A Raghuvanshi,20,10,RK Singh,11,6,32,16
2,Kolkata Knight Riders,9,Harshit Rana,1,2,A Raghuvanshi,7,3,8,5
