innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,59,2,30,11.8,9,7
1,Gujarat Titans,middle,94,1,54,10.44,14,13
1,Gujarat Titans,powerplay,45,0,36,7.5,6,11
2,Kolkata Knight Riders,death,45,4,30,9.0,7,12
2,Kolkata Knight Riders,middle,68,2,54,7.56,5,14
2,Kolkata Knight Riders,powerplay,46,2,36,7.67,7,17
