innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,1,2.3
1,Rajasthan Royals,2,R Dravid,44,7.4
1,Rajasthan Royals,3,SP Goswami,61,9.4
1,Rajasthan Royals,4,BJ Hodge,125,17.1
1,Rajasthan Royals,5,AL Menaria,152,19.4
2,Kolkata Knight Riders,1,JH Kallis,8,2.5
2,Kolkata Knight Riders,2,G Gambhir,8,2.6
2,Kolkata Knight Riders,3,BB McCullum,8,3.1
2,Kolkata Knight Riders,4,DB Das,25,6.4
2,Kolkata Knight Riders,5,YK Pathan,66,11.2
2,Kolkata Knight Riders,6,R Bhatia,77,13.2
2,Kolkata Knight Riders,7,LR Shukla,94,15.4
2,Kolkata Knight Riders,8,B Lee,132,19.2
2,Kolkata Knight Riders,9,SP Narine,132,19.3
2,Kolkata Knight Riders,10,MK Tiwary,142,20.6
