innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,M Vijay,13,3.3
1,Delhi Daredevils,2,KP Pietersen,84,11.3
1,Delhi Daredevils,3,JP Duminy,140,17.5
1,Delhi Daredevils,4,KM Jadhav,144,18.1
1,Delhi Daredevils,5,MA Agarwal,151,18.5
1,Delhi Daredevils,6,KD Karthik,155,19.1
1,Delhi Daredevils,7,WD Parnell,158,19.4
2,Kings XI Punjab,1,M Vohra,67,7.2
2,Kings XI Punjab,2,V Sehwag,84,8.5
2,Kings XI Punjab,3,GJ Maxwell,92,9.6
2,Kings XI Punjab,4,DA Miller,94,10.5
2,Kings XI Punjab,5,WP Saha,127,15.6
2,Kings XI Punjab,6,GJ Bailey,155,19.3
