innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,DA Warner,29,21,3,2,138.1,c JM Sharma b HV Patel,1
1,Delhi Capitals,MR Marsh,20,12,2,2,166.67,c RD Chahar b Arshdeep Singh,2
1,Delhi Capitals,SD Hope,33,25,2,2,132.0,c Harpreet Brar b K Rabada,3
1,Delhi Capitals,RR Pant,18,13,2,0,138.46,c JM Bairstow b HV Patel,4
1,Delhi Capitals,RK Bhui,3,7,0,0,42.86,c JM Sharma b Harpreet Brar,5
1,Delhi Capitals,T Stubbs,5,8,0,0,62.5,c Shashank Singh b RD Chahar,6
1,Delhi Capitals,AR Patel,21,13,2,1,161.54,"run out (Tanay Thyagarajan, JM Sharma)",7
1,Delhi Capitals,Sumit Kumar,2,9,0,0,22.22,c JM Sharma b Arshdeep Singh,8
1,Delhi Capitals,Abishek Porel,32,10,4,2,320.0,not out,9
1,Delhi Capitals,Kuldeep Yadav,1,2,0,0,50.0,"run out (Shashank Singh, HV Patel)",10
2,Punjab Kings,S Dhawan,22,16,4,0,137.5,b I Sharma,1
2,Punjab Kings,JM Bairstow,9,3,2,0,300.0,run out (I Sharma),2
2,Punjab Kings,P Simran Singh,26,17,5,0,152.94,c DA Warner b Kuldeep Yadav,3
2,Punjab Kings,SM Curran,63,47,6,1,134.04,b KK Ahmed,4
2,Punjab Kings,JM Sharma,9,9,1,0,100.0,st RR Pant b Kuldeep Yadav,5
2,Punjab Kings,LS Livingstone,38,21,2,3,180.95,not out,6
2,Punjab Kings,Shashank Singh,0,1,0,0,0.0,c RR Pant b KK Ahmed,7
2,Punjab Kings,Harpreet Brar,2,2,0,0,100.0,not out,8
