innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,DA Warner,11,8,MR Marsh,20,12,39,20
1,Delhi Capitals,2,SD Hope,17,15,DA Warner,18,13,35,28
1,Delhi Capitals,3,SD Hope,16,10,RR Pant,4,6,20,16
1,Delhi Capitals,4,RK Bhui,3,5,RR Pant,14,7,17,12
1,Delhi Capitals,5,T Stubbs,0,2,RK Bhui,0,2,0,4
1,Delhi Capitals,6,AR Patel,12,8,T Stubbs,5,6,17,14
1,Delhi Capitals,7,Sumit Kumar,1,4,AR Patel,9,5,10,9
1,Delhi Capitals,8,Abishek Porel,6,3,Sumit Kumar,1,5,9,8
1,Delhi Capitals,9,Kuldeep Yadav,1,2,Abishek Porel,26,7,27,9
1,Delhi Capitals,10,Kuldeep Yadav,1,2,Abishek Porel,26,7,27,9
2,Punjab Kings,1,S Dhawan,22,16,JM Bairstow,9,3,34,19
2,Punjab Kings,2,P Simran Singh,8,4,JM Bairstow,0,0,8,4
2,Punjab Kings,3,P Simran Singh,18,13,SM Curran,22,20,42,33
2,Punjab Kings,4,JM Sharma,9,9,SM Curran,7,4,16,13
2,Punjab Kings,5,LS Livingstone,32,19,SM Curran,34,23,67,42
2,Punjab Kings,6,Shashank Singh,0,1,LS Livingstone,0,0,0,1
2,Punjab Kings,7,Harpreet Brar,2,2,LS Livingstone,6,2,10,4
