innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,G Gambhir,0,3,JH Kallis,7,7,9,10
1,Kolkata Knight Riders,2,SP Goswami,0,2,G Gambhir,4,5,4,7
1,Kolkata Knight Riders,3,MK Tiwary,2,2,SP Goswami,0,1,2,3
1,Kolkata Knight Riders,4,YK Pathan,3,8,MK Tiwary,2,5,5,13
1,Kolkata Knight Riders,5,RN ten Doeschate,37,29,YK Pathan,23,16,60,45
1,Kolkata Knight Riders,6,RN ten Doeschate,12,9,Shakib Al Hasan,26,16,41,25
1,Kolkata Knight Riders,7,R Bhatia,2,3,RN ten Doeschate,7,4,10,7
1,Kolkata Knight Riders,8,RN ten Doeschate,14,7,B Lee,2,3,16,10
2,Mumbai Indians,1,AC Blizzard,51,30,SR Tendulkar,28,17,81,47
2,Mumbai Indians,2,SR Tendulkar,1,3,RG Sharma,0,0,1,3
2,Mumbai Indians,3,SR Tendulkar,7,8,AT Rayudu,3,7,10,15
2,Mumbai Indians,4,JEC Franklin,2,3,AT Rayudu,9,9,11,12
2,Mumbai Indians,5,KA Pollard,3,5,JEC Franklin,16,12,20,17
2,Mumbai Indians,6,TL Suman,2,7,JEC Franklin,7,7,10,14
2,Mumbai Indians,7,Harbhajan Singh,11,5,JEC Franklin,4,3,15,8
