innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,JH Kallis,9,2.4
1,Kolkata Knight Riders,2,G Gambhir,13,3.5
1,Kolkata Knight Riders,3,SP Goswami,15,4.2
1,Kolkata Knight Riders,4,MK Tiwary,20,6.3
1,Kolkata Knight Riders,5,YK Pathan,80,13.6
1,Kolkata Knight Riders,6,Shakib Al Hasan,121,18.1
1,Kolkata Knight Riders,7,R Bhatia,131,19.2
2,Mumbai Indians,1,AC Blizzard,81,8.5
2,Mumbai Indians,2,RG Sharma,82,9.2
2,Mumbai Indians,3,SR Tendulkar,92,11.5
2,Mumbai Indians,4,AT Rayudu,103,13.5
2,Mumbai Indians,5,KA Pollard,123,16.4
2,Mumbai Indians,6,TL Suman,133,18.6
