innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,G Gambhir,4,8,1,0,50.0,b Harbhajan Singh,1
1,Kolkata Knight Riders,JH Kallis,7,7,1,0,100.0,c SR Tendulkar b MM Patel,2
1,Kolkata Knight Riders,SP Goswami,0,3,0,0,0.0,c AT Rayudu b MM Patel,3
1,Kolkata Knight Riders,MK Tiwary,4,7,0,0,57.14,lbw b DS Kulkarni,4
1,Kolkata Knight Riders,YK Pathan,26,24,3,0,108.33,c KA Pollard b MM Patel,5
1,Kolkata Knight Riders,RN ten Doeschate,70,49,6,3,142.86,not out,6
1,Kolkata Knight Riders,Shakib Al Hasan,26,16,4,0,162.5,b SL Malinga,7
1,Kolkata Knight Riders,R Bhatia,2,3,0,0,66.67,"run out (RG Sharma, DS Kulkarni)",8
1,Kolkata Knight Riders,B Lee,2,3,0,0,66.67,not out,9
2,Mumbai Indians,AC Blizzard,51,30,7,2,170.0,c Iqbal Abdulla b B Lee,1
2,Mumbai Indians,SR Tendulkar,36,28,6,0,128.57,c MK Tiwary b JH Kallis,2
2,Mumbai Indians,RG Sharma,0,0,0,0,0.0,run out (G Gambhir),3
2,Mumbai Indians,AT Rayudu,12,16,2,0,75.0,c SP Goswami b JH Kallis,4
2,Mumbai Indians,JEC Franklin,29,25,2,0,116.0,not out,5
2,Mumbai Indians,KA Pollard,3,5,0,0,60.0,lbw b Shakib Al Hasan,6
2,Mumbai Indians,TL Suman,2,7,0,0,28.57,c MK Tiwary b Shakib Al Hasan,7
2,Mumbai Indians,Harbhajan Singh,11,5,1,1,220.0,not out,8
