innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,2,1.5
1,Chennai Super Kings,2,SK Raina,42,6.3
1,Chennai Super Kings,3,F du Plessis,63,9.1
1,Chennai Super Kings,4,S Badrinath,94,13.2
1,Chennai Super Kings,5,MS Dhoni,120,15.5
1,Chennai Super Kings,6,RA Jadeja,147,18.2
2,Deccan Chargers,1,DJ Harris,32,4.6
2,Deccan Chargers,2,S Dhawan,45,7.2
2,Deccan Chargers,3,PA Patel,77,11.3
2,Deccan Chargers,4,CL White,85,12.3
2,Deccan Chargers,5,B Chipli,94,13.3
2,Deccan Chargers,6,DT Christian,98,14.5
2,Deccan Chargers,7,MS Gony,99,15.1
2,Deccan Chargers,8,DB Ravi Teja,99,15.3
2,Deccan Chargers,9,DW Steyn,119,17.6
2,Deccan Chargers,10,Ankit Sharma,119,18.1
