match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2009-04-19,Delhi Daredevils,Newlands,1.0,0,9,0,9.0,4,1,0
6,2009-04-21,Kolkata Knight Riders,Kingsmead,3.0,0,27,0,9.0,9,2,0
11,2009-04-24,Royal Challengers Bangalore,Kingsmead,4.0,0,35,3,8.75,10,0,0
15,2009-04-26,Rajasthan Royals,Newlands,4.0,0,26,2,6.5,11,3,0
20,2009-04-29,Mumbai Indians,Kingsmead,4.0,0,20,2,5.0,10,2,0
24,2009-05-01,Royal Challengers Bangalore,Kingsmead,4.0,0,19,2,4.75,14,0,0
27,2009-05-03,Kolkata Knight Riders,St George's Park,4.0,0,37,0,9.25,9,1,0
30,2009-05-05,Rajasthan Royals,Kingsmead,4.0,0,40,1,10.0,8,0,0
34,2009-05-07,Chennai Super Kings,SuperSport Park,4.0,0,38,1,9.5,6,0,0
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,4.0,0,42,0,10.5,5,1,0
42,2009-05-12,Mumbai Indians,SuperSport Park,3.2,1,14,0,4.2,10,0,0
46,2009-05-15,Delhi Daredevils,OUTsurance Oval,4.0,0,22,2,5.5,8,0,0
49,2009-05-17,Deccan Chargers,New Wanderers Stadium,3.0,0,29,2,9.67,9,1,0
54,2009-05-20,Chennai Super Kings,Kingsmead,4.0,0,32,2,8.0,8,1,0
