match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2009-04-19,Delhi Daredevils,Newlands,6,7,0,0,85.71,c TM Dilshan b AM Salvi,6
6,2009-04-21,Kolkata Knight Riders,Kingsmead,32,17,5,1,188.24,c M Kartik b SC Ganguly,3
15,2009-04-26,Rajasthan Royals,Newlands,39,33,2,2,118.18,b Kamran Khan,6
20,2009-04-29,Mumbai Indians,Kingsmead,7,10,0,0,70.0,c DJ Bravo b Z Khan,6
24,2009-05-01,Royal Challengers Bangalore,Kingsmead,12,9,2,0,133.33,c V Kohli b P Kumar,6
27,2009-05-03,Kolkata Knight Riders,St George's Park,19,16,2,0,118.75,not out,6
30,2009-05-05,Rajasthan Royals,Kingsmead,19,17,2,0,111.76,lbw b SK Warne,7
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,10,12,1,0,83.33,c Shoaib Ahmed b TL Suman,6
42,2009-05-12,Mumbai Indians,SuperSport Park,0,3,0,0,0.0,run out (DJ Bravo),3
46,2009-05-15,Delhi Daredevils,OUTsurance Oval,21,11,0,3,190.91,not out,6
49,2009-05-17,Deccan Chargers,New Wanderers Stadium,17,11,2,0,154.55,c HH Gibbs b RP Singh,7
54,2009-05-20,Chennai Super Kings,Kingsmead,14,12,1,0,116.67,c JDP Oram b T Thushara,7
