innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,R Dravid,28,24,AM Rahane,41,33,77,57
1,Rajasthan Royals,2,AM Rahane,10,5,AL Menaria,0,3,10,8
1,Rajasthan Royals,3,BJ Hodge,21,16,AM Rahane,44,23,75,39
1,Rajasthan Royals,4,OA Shah,14,8,AM Rahane,3,5,18,13
1,Rajasthan Royals,5,KK Cooper,11,3,OA Shah,0,0,11,3
2,Kings XI Punjab,1,AC Gilchrist,27,18,PC Valthaty,7,8,36,25
2,Kings XI Punjab,2,SE Marsh,2,3,PC Valthaty,6,7,8,10
2,Kings XI Punjab,3,AM Nayar,4,6,SE Marsh,5,3,11,9
2,Kings XI Punjab,4,AM Nayar,6,4,DJ Hussey,0,0,6,4
2,Kings XI Punjab,5,Mandeep Singh,11,10,DJ Hussey,13,10,25,20
2,Kings XI Punjab,6,Mandeep Singh,19,13,Bipul Sharma,18,13,37,26
2,Kings XI Punjab,7,Mandeep Singh,4,2,PP Chawla,0,0,4,2
2,Kings XI Punjab,8,PP Chawla,10,8,JP Faulkner,5,6,16,14
2,Kings XI Punjab,9,P Kumar,10,6,JP Faulkner,2,1,12,7
2,Kings XI Punjab,10,Harmeet Singh,1,1,JP Faulkner,4,2,5,3
