innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,R Dravid,77,10.3
1,Rajasthan Royals,2,AL Menaria,87,11.5
1,Rajasthan Royals,3,BJ Hodge,162,18.2
1,Rajasthan Royals,4,AM Rahane,180,20.3
2,Kings XI Punjab,1,AC Gilchrist,36,5.1
2,Kings XI Punjab,2,PC Valthaty,44,6.5
2,Kings XI Punjab,3,SE Marsh,55,8.2
2,Kings XI Punjab,4,AM Nayar,61,8.6
2,Kings XI Punjab,5,DJ Hussey,86,12.2
2,Kings XI Punjab,6,Bipul Sharma,123,16.4
2,Kings XI Punjab,7,Mandeep Singh,127,16.6
2,Kings XI Punjab,8,PP Chawla,143,19.2
2,Kings XI Punjab,9,P Kumar,155,20.3
