match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
49,2017-05-09,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,31,1,10.33,5,0,0
51,2017-05-11,Mumbai Indians,Wankhede Stadium,2.0,0,40,0,20.0,2,1,0
