innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,32,4.3
1,Chennai Super Kings,2,SK Raina,48,6.4
1,Chennai Super Kings,3,MS Dhoni,93,13.1
1,Chennai Super Kings,4,ML Hayden,101,14.2
1,Chennai Super Kings,5,S Badrinath,107,17.1
1,Chennai Super Kings,6,JA Morkel,118,18.4
1,Chennai Super Kings,7,JDP Oram,118,19.2
1,Chennai Super Kings,8,L Balaji,118,19.3
1,Chennai Super Kings,9,M Muralitharan,128,20.3
1,Chennai Super Kings,10,S Tyagi,129,20.4
2,Royal Challengers Bangalore,1,JH Kallis,2,1.2
2,Royal Challengers Bangalore,2,R Dravid,12,2.4
2,Royal Challengers Bangalore,3,RV Uthappa,30,5.4
2,Royal Challengers Bangalore,4,V Kohli,86,15.2
2,Royal Challengers Bangalore,5,MV Boucher,91,16.1
2,Royal Challengers Bangalore,6,RE van der Merwe,104,17.5
2,Royal Challengers Bangalore,7,B Akhil,107,18.3
2,Royal Challengers Bangalore,8,LRPL Taylor,125,20.1
