innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,A Kumble,4.0,0,12,2,3.0,14,0,0
1,Royal Challengers Bangalore,B Akhil,1.0,0,2,0,2.0,4,0,0
1,Royal Challengers Bangalore,JH Kallis,4.0,1,18,2,4.5,12,0,0
1,Royal Challengers Bangalore,P Kumar,3.4,0,35,1,9.55,7,0,0
1,Royal Challengers Bangalore,R Vinay Kumar,3.0,0,30,2,10.0,5,1,0
1,Royal Challengers Bangalore,RE van der Merwe,4.0,0,29,1,7.25,6,0,0
2,Chennai Super Kings,JA Morkel,4.0,0,13,2,3.25,16,1,0
2,Chennai Super Kings,JDP Oram,1.4,0,12,2,7.2,2,0,0
2,Chennai Super Kings,L Balaji,4.0,0,32,1,8.0,7,1,0
2,Chennai Super Kings,M Muralitharan,4.0,0,24,1,6.0,14,0,0
2,Chennai Super Kings,S Tyagi,2.0,0,21,1,10.5,4,1,0
2,Chennai Super Kings,SB Jakati,4.0,0,25,0,6.25,8,0,0
