match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
12,2020-09-30,Kolkata Knight Riders,Dubai International Cricket Stadium,5,7,0,0,71.43,c KD Karthik b SP Narine,8
20,2020-10-06,Mumbai Indians,Sheikh Zayed Stadium,1,2,0,0,50.0,c Q de Kock b JJ Bumrah,9
23,2020-10-09,Delhi Capitals,Sharjah Cricket Stadium,2,3,0,0,66.67,c SO Hetmyer b HV Patel,9
30,2020-10-14,Delhi Capitals,Dubai International Cricket Stadium,6,4,1,0,150.0,c Lalit Yadav b TU Deshpande,9
54,2020-11-01,Kolkata Knight Riders,Dubai International Cricket Stadium,23,23,2,0,100.0,not out,8
