innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,20,16,Mandeep Singh,17,14,37,30
1,Kings XI Punjab,2,CH Gayle,20,20,KL Rahul,7,10,29,30
1,Kings XI Punjab,3,KL Rahul,0,1,N Pooran,0,0,0,1
1,Kings XI Punjab,4,GJ Maxwell,12,13,N Pooran,6,8,19,21
1,Kings XI Punjab,5,N Pooran,2,2,DJ Hooda,0,2,3,4
1,Kings XI Punjab,6,CJ Jordan,7,12,N Pooran,8,7,17,19
1,Kings XI Punjab,7,M Ashwin,4,4,N Pooran,1,1,5,5
1,Kings XI Punjab,8,N Pooran,15,10,Ravi Bishnoi,0,0,16,10
2,Sunrisers Hyderabad,1,DA Warner,35,20,JM Bairstow,19,18,56,38
2,Sunrisers Hyderabad,2,MK Pandey,2,4,JM Bairstow,0,2,2,6
2,Sunrisers Hyderabad,3,Abdul Samad,7,5,MK Pandey,2,4,9,9
2,Sunrisers Hyderabad,4,V Shankar,20,23,MK Pandey,11,21,33,44
2,Sunrisers Hyderabad,5,JO Holder,4,6,V Shankar,6,4,10,10
2,Sunrisers Hyderabad,6,PK Garg,1,2,JO Holder,1,2,2,4
2,Sunrisers Hyderabad,7,Rashid Khan,0,1,PK Garg,0,0,0,1
2,Sunrisers Hyderabad,8,PK Garg,2,2,Sandeep Sharma,0,2,2,4
2,Sunrisers Hyderabad,9,PK Garg,0,1,T Natarajan,0,0,0,1
2,Sunrisers Hyderabad,10,KK Ahmed,0,2,T Natarajan,0,0,0,2
