innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,38,2,30,7.6,2,8
1,Kings XI Punjab,middle,41,4,54,4.56,1,23
1,Kings XI Punjab,powerplay,47,1,36,7.83,6,15
2,Sunrisers Hyderabad,death,35,7,42,5.0,4,20
2,Sunrisers Hyderabad,middle,27,3,41,3.95,2,21
2,Sunrisers Hyderabad,powerplay,52,0,36,8.67,8,17
