match_number,date,opponent,catches,stumpings,run_outs
2,2008-04-19,Kings XI Punjab,1,0,0
46,2008-05-21,Royal Challengers Bangalore,2,0,0
49,2008-05-24,Rajasthan Royals,0,0,2
54,2008-05-27,Deccan Chargers,0,0,1
58,2008-05-31,Kings XI Punjab,3,0,0
