innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,46,3,30,9.2,6,8
1,Kolkata Knight Riders,middle,76,1,54,8.44,8,10
1,Kolkata Knight Riders,powerplay,65,1,36,10.83,13,12
2,Gujarat Lions,death,69,2,39,10.62,9,8
2,Gujarat Lions,middle,53,3,38,8.37,8,12
2,Gujarat Lions,powerplay,66,1,33,12.0,11,10
