innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,SP Narine,42,17,G Gambhir,3,3,45,20
1,Kolkata Knight Riders,2,G Gambhir,30,25,RV Uthappa,37,24,69,49
1,Kolkata Knight Riders,3,RV Uthappa,35,24,MK Pandey,19,17,55,41
1,Kolkata Knight Riders,4,MK Pandey,5,4,YK Pathan,10,3,15,7
1,Kolkata Knight Riders,5,SA Yadav,1,1,YK Pathan,1,1,2,2
1,Kolkata Knight Riders,6,Shakib Al Hasan,1,1,YK Pathan,0,0,1,1
2,Gujarat Lions,1,AJ Finch,31,15,BB McCullum,9,7,42,21
2,Gujarat Lions,2,BB McCullum,24,10,SK Raina,5,7,31,17
2,Gujarat Lions,3,SK Raina,5,3,KD Karthik,3,3,8,6
2,Gujarat Lions,4,Ishan Kishan,4,11,SK Raina,30,15,34,26
2,Gujarat Lions,5,DR Smith,5,4,SK Raina,2,2,7,6
2,Gujarat Lions,6,RA Jadeja,15,12,SK Raina,42,19,58,31
2,Gujarat Lions,7,JP Faulkner,4,2,RA Jadeja,4,1,8,3
