match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,4.0,0,21,0,5.25,14,1,0
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,4.0,0,35,2,8.75,9,2,0
9,2015-04-14,Mumbai Indians,"Sardar Patel Stadium, Motera",4.0,0,34,1,8.5,12,0,0
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,0,23,0,7.67,10,0,0
15,2015-04-19,Chennai Super Kings,"Sardar Patel Stadium, Motera",4.0,0,19,1,4.75,14,0,0
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",4.0,0,34,1,8.5,10,1,0
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",3.0,0,23,0,7.67,5,0,0
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,4.0,0,38,0,9.5,8,3,0
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,19,3,4.75,12,1,0
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,4.0,0,23,4,5.75,10,2,0
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4.0,0,42,1,10.5,9,1,0
