match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2012-04-06,Rajasthan Royals,Sawai Mansingh Stadium,10,8,0,1,125.0,b KK Cooper,8
8,2012-04-08,Pune Warriors,Subrata Roy Sahara Stadium,16,8,2,1,200.0,c MK Pandey b R Sharma,6
14,2012-04-12,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",21,24,3,0,87.5,not out,5
17,2012-04-15,Kolkata Knight Riders,Eden Gardens,13,8,0,1,162.5,not out,8
22,2012-04-18,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",9,10,0,0,90.0,b SP Narine,8
25,2012-04-20,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",7,3,1,0,233.33,not out,8
37,2012-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,2,0,0,0.0,c DJ Bravo b JA Morkel,7
44,2012-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,6,2,0,1,300.0,not out,8
48,2012-05-05,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",5,4,1,0,125.0,b SR Watson,8
61,2012-05-13,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",8,3,2,0,266.67,c CL White b DW Steyn,7
64,2012-05-15,Delhi Daredevils,Feroz Shah Kotla,10,14,0,0,71.43,c NV Ojha b UT Yadav,8
69,2012-05-19,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,1,2,0,0,50.0,b M Morkel,8
