match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2013-04-05,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",3.5,0,11,3,2.87,14,0,0
7,2013-04-07,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,37,1,9.25,9,2,0
9,2013-04-09,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,16,0,4.0,13,0,0
14,2013-04-12,Delhi Daredevils,Feroz Shah Kotla,4.0,1,11,2,2.75,15,1,0
17,2013-04-14,Kolkata Knight Riders,Eden Gardens,4.0,0,29,0,7.25,10,1,0
22,2013-04-17,Pune Warriors,Maharashtra Cricket Association Stadium,4.0,0,34,1,8.5,10,0,0
25,2013-04-19,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,14,1,3.5,14,0,0
34,2013-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,45,1,11.25,9,1,0
36,2013-04-27,Rajasthan Royals,Sawai Mansingh Stadium,4.0,1,15,1,3.75,16,1,0
43,2013-05-01,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,27,0,6.75,10,2,0
48,2013-05-04,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4.0,0,21,2,5.25,14,0,0
54,2013-05-08,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",4.0,1,17,0,4.25,13,0,0
59,2013-05-11,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,20,2,5.0,13,1,0
62,2013-05-13,Mumbai Indians,Wankhede Stadium,4.0,0,23,0,5.75,11,0,0
68,2013-05-17,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",4.0,0,17,2,4.25,12,0,0
72,2013-05-19,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",4.0,0,24,2,6.0,13,1,0
74,2013-05-22,Rajasthan Royals,Feroz Shah Kotla,4.0,0,23,1,5.75,15,2,0
