match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2012-04-09,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,31,1,7.75,9,0,0
20,2012-04-17,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,32,3,8.0,6,1,0
23,2012-04-19,Delhi Daredevils,Feroz Shah Kotla,2.0,0,26,0,13.0,5,1,0
29,2012-04-22,Kolkata Knight Riders,Barabati Stadium,4.0,0,27,1,6.75,9,1,0
35,2012-04-26,Pune Warriors,Subrata Roy Sahara Stadium,3.0,0,25,0,8.33,4,1,0
40,2012-04-29,Mumbai Indians,Wankhede Stadium,4.0,0,29,0,7.25,7,1,0
42,2012-05-01,Pune Warriors,Barabati Stadium,3.0,0,20,0,6.67,7,0,0
46,2012-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.0,0,18,1,9.0,2,0,0
50,2012-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,28,2,7.0,7,0,0
53,2012-05-08,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2.0,0,20,0,10.0,5,0,0
55,2012-05-10,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4.0,0,44,0,11.0,4,0,1
61,2012-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,31,1,10.33,5,0,0
68,2012-05-18,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",4.0,0,20,2,5.0,9,0,1
71,2012-05-20,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,26,2,6.5,10,0,0
