match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2014-04-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,4.0,0,23,0,5.75,8,1,0
7,2014-04-20,Kings XI Punjab,Sharjah Cricket Stadium,4.0,0,26,0,6.5,6,0,0
10,2014-04-23,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,27,1,6.75,12,1,0
14,2014-04-26,Royal Challengers Bangalore,Sheikh Zayed Stadium,4.0,0,20,4,5.0,14,0,0
19,2014-04-29,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,31,2,7.75,7,1,0
23,2014-05-03,Delhi Daredevils,Feroz Shah Kotla,4.0,0,25,2,6.25,8,0,0
25,2014-05-05,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",4.0,0,26,3,6.5,7,1,0
30,2014-05-08,Sunrisers Hyderabad,"Sardar Patel Stadium, Motera",4.0,0,21,1,5.25,7,1,0
35,2014-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,38,1,9.5,7,1,0
37,2014-05-13,Chennai Super Kings,JSCA International Stadium Complex,4.0,0,34,0,8.5,5,1,0
41,2014-05-15,Delhi Daredevils,"Sardar Patel Stadium, Motera",3.0,0,24,1,8.0,2,2,0
52,2014-05-23,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,36,0,9.0,4,0,0
56,2014-05-25,Mumbai Indians,Wankhede Stadium,2.0,0,25,0,12.5,2,1,0
