innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,53,2,30,10.6,6,4
1,Kolkata Knight Riders,middle,61,1,54,6.78,4,12
1,Kolkata Knight Riders,powerplay,41,0,36,6.83,7,22
2,Mumbai Indians,death,64,2,39,9.85,9,8
2,Mumbai Indians,middle,40,1,39,6.15,3,14
2,Mumbai Indians,powerplay,52,0,33,9.45,10,15
