match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,4,0,0,0.0,c AB de Villiers b YS Chahal,4
8,2016-04-16,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",37,28,2,2,132.14,c PP Chawla b M Morkel,6
18,2016-04-23,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2,2,0,0,100.0,not out,7
22,2016-04-26,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",18,21,0,1,85.71,b AB Dinda,7
27,2016-04-30,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1,3,0,0,33.33,c AB de Villiers b KW Richardson,5
34,2016-05-06,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",9,6,1,0,150.0,not out,7
40,2016-05-10,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,7,5,1,0,140.0,b A Zampa,7
42,2016-05-12,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",7,9,1,0,77.78,c SV Samson b NM Coulter-Nile,7
52,2016-05-20,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,16,14,0,1,114.29,not out,7
55,2016-05-22,Kolkata Knight Riders,Eden Gardens,15,25,1,0,60.0,c RV Uthappa b SP Narine,3
58,2016-05-25,Kolkata Knight Riders,Feroz Shah Kotla,7,9,0,0,77.78,c RV Uthappa b JO Holder,7
59,2016-05-27,Gujarat Lions,Feroz Shah Kotla,10,8,0,1,125.0,c RA Jadeja b DJ Bravo,7
60,2016-05-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,7,4,1,0,175.0,run out (SR Watson),7
