innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,5,2.3
1,Rajasthan Royals,2,SV Samson,14,3.5
1,Rajasthan Royals,3,KK Nair,35,6.6
1,Rajasthan Royals,4,SPD Smith,74,11.1
1,Rajasthan Royals,5,STR Binny,75,11.4
1,Rajasthan Royals,6,DJ Hooda,126,17.4
1,Rajasthan Royals,7,JP Faulkner,160,20.3
2,Kings XI Punjab,1,V Sehwag,0,1.1
2,Kings XI Punjab,2,WP Saha,32,3.6
2,Kings XI Punjab,3,GJ Maxwell,46,5.6
2,Kings XI Punjab,4,M Vijay,64,9.4
2,Kings XI Punjab,5,DA Miller,92,14.1
2,Kings XI Punjab,6,AR Patel,122,18.3
2,Kings XI Punjab,7,MG Johnson,129,19.3
2,Kings XI Punjab,8,GJ Bailey,131,19.6
