match_number,date,opponent,catches,stumpings,run_outs
3,2011-04-09,Royal Challengers Bangalore,1,0,0
13,2011-04-15,Mumbai Indians,0,0,1
36,2011-04-30,Delhi Daredevils,1,0,0
41,2011-05-02,Delhi Daredevils,1,0,0
45,2011-05-05,Kolkata Knight Riders,0,0,1
