match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2016-04-11,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",8,12,0,0,66.67,run out (MG Johnson),5
6,2016-04-14,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,4,8,0,0,50.0,not out,5
15,2016-04-21,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,14,14,0,0,100.0,b Mustafizur Rahman,6
19,2016-04-24,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,12,10,0,1,120.0,c KL Rahul b SR Watson,5
23,2016-04-27,Delhi Daredevils,Feroz Shah Kotla,4,7,0,0,57.14,c Q de Kock b JP Duminy,5
25,2016-04-29,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,1,0,0,0.0,run out (MS Dhoni),6
28,2016-05-01,Kings XI Punjab,Saurashtra Cricket Association Stadium,11,11,0,0,100.0,c WP Saha b AR Patel,5
31,2016-05-03,Delhi Daredevils,Saurashtra Cricket Association Stadium,36,26,4,1,138.46,not out,6
34,2016-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18,13,2,0,138.46,c B Kumar b Mustafizur Rahman,7
38,2016-05-08,Kolkata Knight Riders,Eden Gardens,9,9,0,1,100.0,not out,6
44,2016-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,21,19,2,1,110.53,c & b CJ Jordan,3
51,2016-05-19,Kolkata Knight Riders,Green Park,11,10,1,0,110.0,not out,6
54,2016-05-21,Mumbai Indians,Green Park,21,15,4,0,140.0,not out,6
57,2016-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,3,7,0,0,42.86,c CH Gayle b SR Watson,6
59,2016-05-27,Sunrisers Hyderabad,Feroz Shah Kotla,19,15,1,0,126.67,not out,7
