innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,M Vijay,37,27,M Vohra,38,23,78,50
1,Kings XI Punjab,2,DA Miller,8,7,M Vijay,5,7,13,14
1,Kings XI Punjab,3,GJ Maxwell,2,4,DA Miller,7,2,10,6
1,Kings XI Punjab,4,WP Saha,1,1,DA Miller,0,1,1,2
1,Kings XI Punjab,5,WP Saha,19,24,MP Stoinis,33,21,55,45
1,Kings XI Punjab,6,MP Stoinis,0,1,AR Patel,0,0,0,1
1,Kings XI Punjab,7,AR Patel,4,2,MG Johnson,0,0,4,2
2,Gujarat Lions,1,AJ Finch,1,4,BB McCullum,0,2,1,6
2,Gujarat Lions,2,AJ Finch,29,18,SK Raina,20,9,51,27
2,Gujarat Lions,3,AJ Finch,44,25,KD Karthik,20,13,65,38
2,Gujarat Lions,4,RA Jadeja,8,12,KD Karthik,6,4,16,16
2,Gujarat Lions,5,Ishan Kishan,11,8,KD Karthik,6,6,18,14
2,Gujarat Lions,6,KD Karthik,9,3,DJ Bravo,2,2,11,5
