innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Lions,DJ Bravo,4.0,0,22,4,5.5,9,1,0
1,Gujarat Lions,JP Faulkner,4.0,0,39,0,9.75,6,2,0
1,Gujarat Lions,P Kumar,4.0,0,25,0,6.25,7,0,0
1,Gujarat Lions,PJ Sangwan,2.0,0,21,0,10.5,6,0,0
1,Gujarat Lions,RA Jadeja,4.0,0,30,2,7.5,8,1,0
1,Gujarat Lions,S Ladda,2.0,0,21,0,10.5,3,0,0
2,Kings XI Punjab,AR Patel,2.0,0,17,0,8.5,2,1,0
2,Kings XI Punjab,MG Johnson,4.0,0,35,1,8.75,9,2,0
2,Kings XI Punjab,MM Sharma,2.4,0,24,0,9.0,5,0,0
2,Kings XI Punjab,MP Stoinis,2.0,0,27,1,13.5,2,0,0
2,Kings XI Punjab,P Sahu,4.0,0,35,1,8.75,5,0,0
2,Kings XI Punjab,Sandeep Sharma,3.0,0,21,1,7.0,8,0,0
