innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,M Vijay,42,34,5,1,123.53,b RA Jadeja,1
1,Kings XI Punjab,M Vohra,38,23,4,2,165.22,c KD Karthik b RA Jadeja,2
1,Kings XI Punjab,DA Miller,15,10,1,1,150.0,b DJ Bravo,3
1,Kings XI Punjab,GJ Maxwell,2,4,0,0,50.0,b DJ Bravo,4
1,Kings XI Punjab,WP Saha,20,25,0,0,80.0,c RA Jadeja b DJ Bravo,5
1,Kings XI Punjab,MP Stoinis,33,22,4,0,150.0,c AJ Finch b DJ Bravo,6
1,Kings XI Punjab,AR Patel,4,2,0,0,200.0,not out,7
2,Gujarat Lions,AJ Finch,74,47,12,0,157.45,st WP Saha b P Sahu,1
2,Gujarat Lions,BB McCullum,0,2,0,0,0.0,st WP Saha b Sandeep Sharma,2
2,Gujarat Lions,SK Raina,20,9,1,2,222.22,c MG Johnson b MP Stoinis,3
2,Gujarat Lions,KD Karthik,41,26,7,0,157.69,not out,4
2,Gujarat Lions,RA Jadeja,8,12,0,0,66.67,run out (MG Johnson),5
2,Gujarat Lions,Ishan Kishan,11,8,2,0,137.5,c MM Sharma b MG Johnson,6
2,Gujarat Lions,DJ Bravo,2,2,0,0,100.0,not out,7
