match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2017-04-07,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,25,2,6.25,8,0,0
7,2017-04-09,Mumbai Indians,Wankhede Stadium,4.0,0,35,1,8.75,9,1,0
14,2017-04-15,Sunrisers Hyderabad,Eden Gardens,4.0,0,23,1,5.75,12,0,0
18,2017-04-17,Delhi Daredevils,Feroz Shah Kotla,3.0,0,29,0,9.67,4,0,0
23,2017-04-21,Gujarat Lions,Eden Gardens,4.0,0,33,2,8.25,7,0,0
30,2017-04-26,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,31,2,7.75,8,0,0
32,2017-04-28,Delhi Daredevils,Eden Gardens,4.0,0,27,0,6.75,4,0,0
37,2017-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,43,0,10.75,5,2,0
41,2017-05-03,Rising Pune Supergiant,Eden Gardens,4.0,0,35,1,8.75,10,0,0
49,2017-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,34,2,11.33,3,1,0
54,2017-05-13,Mumbai Indians,Eden Gardens,3.0,0,25,1,8.33,4,0,0
