match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2019-03-24,Kolkata Knight Riders,Eden Gardens,4.0,0,26,1,6.5,9,0,0
8,2019-03-29,Rajasthan Royals,Rajiv Gandhi International Stadium,4.0,0,24,1,6.0,10,0,0
11,2019-03-31,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,4.0,0,25,0,6.25,10,0,0
16,2019-04-04,Delhi Capitals,Arun Jaitley Stadium,4.0,0,18,1,4.5,12,0,0
19,2019-04-06,Mumbai Indians,Rajiv Gandhi International Stadium,4.0,0,27,1,6.75,13,1,0
22,2019-04-08,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,20,1,5.0,9,0,0
30,2019-04-14,Delhi Capitals,Rajiv Gandhi International Stadium,4.0,0,22,1,5.5,10,0,0
33,2019-04-17,Chennai Super Kings,Rajiv Gandhi International Stadium,4.0,0,17,2,4.25,13,0,0
38,2019-04-21,Kolkata Knight Riders,Rajiv Gandhi International Stadium,4.0,0,23,1,5.75,12,0,0
41,2019-04-23,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,44,1,11.0,6,1,0
45,2019-04-27,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,30,1,7.5,10,0,0
48,2019-04-29,Kings XI Punjab,Rajiv Gandhi International Stadium,4.0,0,21,3,5.25,12,0,0
51,2019-05-02,Mumbai Indians,Wankhede Stadium,4.0,0,21,0,5.25,10,0,0
54,2019-05-04,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,44,1,11.0,8,1,0
58,2019-05-08,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,1,15,2,3.75,16,1,0
