match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2020-09-23,Mumbai Indians,Sheikh Zayed Stadium,7,11,1,0,63.64,c KA Pollard b TA Boult,1
8,2020-09-26,Sunrisers Hyderabad,Sheikh Zayed Stadium,70,62,5,2,112.9,not out,1
12,2020-09-30,Rajasthan Royals,Dubai International Cricket Stadium,47,34,5,1,138.24,c & b JC Archer,1
16,2020-10-03,Delhi Capitals,Sharjah Cricket Stadium,28,22,2,1,127.27,c RR Pant b A Mishra,1
21,2020-10-07,Chennai Super Kings,Sheikh Zayed Stadium,11,12,1,0,91.67,c MS Dhoni b SN Thakur,2
24,2020-10-10,Kings XI Punjab,Sheikh Zayed Stadium,57,47,5,0,121.28,run out (),2
28,2020-10-12,Royal Challengers Bangalore,Sharjah Cricket Stadium,34,25,3,1,136.0,run out (),2
32,2020-10-16,Mumbai Indians,Sheikh Zayed Stadium,21,23,2,0,91.3,c KA Pollard b RD Chahar,2
35,2020-10-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,36,37,5,0,97.3,c PK Garg b Rashid Khan,1
39,2020-10-21,Royal Challengers Bangalore,Sheikh Zayed Stadium,1,6,0,0,16.67,c CH Morris b Navdeep Saini,1
42,2020-10-24,Delhi Capitals,Sheikh Zayed Stadium,9,8,2,0,112.5,c AR Patel b A Nortje,1
46,2020-10-26,Kings XI Punjab,Sharjah Cricket Stadium,57,45,3,4,126.67,c N Pooran b Mohammed Shami,1
49,2020-10-29,Chennai Super Kings,Dubai International Cricket Stadium,26,17,4,0,152.94,b KV Sharma,1
54,2020-11-01,Rajasthan Royals,Dubai International Cricket Stadium,36,24,6,0,150.0,c JC Buttler b R Tewatia,1
