innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,55,7.3
1,Mumbai Indians,2,SA Yadav,71,9.3
1,Mumbai Indians,3,Q de Kock,98,14.5
1,Mumbai Indians,4,Ishan Kishan,114,17.5
1,Mumbai Indians,5,HH Pandya,131,19.4
2,Sunrisers Hyderabad,1,JM Bairstow,67,8.2
2,Sunrisers Hyderabad,2,MK Pandey,71,9.6
2,Sunrisers Hyderabad,3,DA Warner,90,12.3
2,Sunrisers Hyderabad,4,Virat Singh,102,15.1
2,Sunrisers Hyderabad,5,Abhishek Sharma,104,15.5
2,Sunrisers Hyderabad,6,Abdul Samad,129,18.4
2,Sunrisers Hyderabad,7,Rashid Khan,130,18.6
2,Sunrisers Hyderabad,8,V Shankar,134,19.5
2,Sunrisers Hyderabad,9,B Kumar,135,20.1
2,Sunrisers Hyderabad,10,KK Ahmed,137,20.4
