match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2012-04-05,Delhi Daredevils,Eden Gardens,4,4,1,0,100.0,b M Morkel,2
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,5,8,0,0,62.5,c R Dravid b A Singh,1
10,2012-04-10,Royal Challengers Bangalore,M Chinnaswamy Stadium,22,23,3,1,95.65,c AB de Villiers b DL Vettori,1
15,2012-04-13,Rajasthan Royals,Eden Gardens,31,38,3,0,81.58,lbw b J Botha,1
17,2012-04-15,Kings XI Punjab,Eden Gardens,1,5,0,0,20.0,c P Dogra b BA Bhatt,1
22,2012-04-18,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",30,23,2,1,130.43,not out,4
29,2012-04-22,Deccan Chargers,Barabati Stadium,23,24,2,0,95.83,c PA Patel b DW Steyn,4
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,41,27,1,3,151.85,c HV Patel b R Vinay Kumar,3
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",26,31,1,1,83.87,c MS Dhoni b DJ Bravo,3
47,2012-05-05,Pune Warriors,Eden Gardens,1,4,0,0,25.0,b AD Mathews,4
51,2012-05-07,Delhi Daredevils,Feroz Shah Kotla,30,27,3,0,111.11,c NV Ojha b UT Yadav,3
58,2012-05-12,Mumbai Indians,Eden Gardens,79,60,7,3,131.67,c RG Sharma b DR Smith,3
63,2012-05-14,Chennai Super Kings,Eden Gardens,4,9,0,0,44.44,c R Ashwin b SB Jakati,3
65,2012-05-16,Mumbai Indians,Wankhede Stadium,0,1,0,0,0.0,b RP Singh,3
70,2012-05-19,Pune Warriors,Subrata Roy Sahara Stadium,13,18,1,0,72.22,b MJ Clarke,3
73,2012-05-22,Delhi Daredevils,Subrata Roy Sahara Stadium,30,33,3,0,90.91,c LRPL Taylor b UT Yadav,3
76,2012-05-27,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",69,49,7,1,140.82,c RA Jadeja b BW Hilfenhaus,3
