match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2022-04-01,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.0,0,23,1,7.67,8,1,0
11,2022-04-03,Chennai Super Kings,"Brabourne Stadium, Mumbai",3.0,0,28,1,9.33,11,0,2
16,2022-04-08,Gujarat Titans,"Brabourne Stadium, Mumbai",4.0,0,35,2,8.75,6,0,1
23,2022-04-13,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",4.0,0,29,2,7.25,15,0,0
28,2022-04-17,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,29,1,7.25,9,0,0
32,2022-04-20,Delhi Capitals,"Brabourne Stadium, Mumbai",3.0,0,35,0,11.67,5,1,0
38,2022-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,23,2,5.75,12,0,0
42,2022-04-29,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",4.0,0,38,4,9.5,12,1,0
48,2022-05-03,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",4.0,0,33,4,8.25,11,3,0
52,2022-05-07,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,50,1,12.5,7,1,0
60,2022-05-13,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",4.0,0,21,3,5.25,15,2,0
64,2022-05-16,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",3.0,0,24,1,8.0,8,0,0
70,2022-05-22,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,38,1,9.5,9,3,0
