innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Lions,1,DR Smith,8,8,Ishan Kishan,10,11,21,19
1,Gujarat Lions,2,Ishan Kishan,18,11,SK Raina,6,5,25,16
1,Gujarat Lions,3,KD Karthik,4,1,Ishan Kishan,6,3,10,4
1,Gujarat Lions,4,AJ Finch,49,31,KD Karthik,36,27,92,58
1,Gujarat Lions,5,AJ Finch,20,8,RA Jadeja,12,6,32,14
1,Gujarat Lions,6,JP Faulkner,14,8,RA Jadeja,1,1,15,9
2,Delhi Daredevils,1,SV Samson,10,7,KK Nair,1,2,11,9
2,Delhi Daredevils,2,RR Pant,4,2,KK Nair,0,0,4,2
2,Delhi Daredevils,3,SS Iyer,28,21,KK Nair,29,13,57,34
2,Delhi Daredevils,4,SS Iyer,19,11,MN Samuels,1,4,20,15
2,Delhi Daredevils,5,SS Iyer,6,4,CJ Anderson,6,6,12,10
2,Delhi Daredevils,6,CR Brathwaite,11,10,SS Iyer,5,3,17,13
2,Delhi Daredevils,7,PJ Cummins,24,13,SS Iyer,37,14,61,27
2,Delhi Daredevils,8,SS Iyer,1,4,Mohammed Shami,4,2,7,6
2,Delhi Daredevils,9,A Mishra,8,2,Mohammed Shami,0,0,8,2
