innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,2.0,0,27,1,13.5,2,0,0
1,Delhi Daredevils,CJ Anderson,2.0,0,19,0,9.5,3,1,0
1,Delhi Daredevils,CR Brathwaite,4.0,0,38,1,9.5,5,1,0
1,Delhi Daredevils,Mohammed Shami,4.0,0,36,1,9.0,10,2,0
1,Delhi Daredevils,PJ Cummins,4.0,0,38,1,9.5,3,0,0
1,Delhi Daredevils,Z Khan,4.0,0,30,0,7.5,7,0,0
2,Gujarat Lions,Basil Thampi,3.4,0,43,1,11.73,4,1,0
2,Gujarat Lions,DR Smith,1.0,0,17,0,17.0,1,0,0
2,Gujarat Lions,DS Kulkarni,4.0,0,30,1,7.5,10,0,0
2,Gujarat Lions,JP Faulkner,4.0,0,39,2,9.75,10,0,0
2,Gujarat Lions,PJ Sangwan,3.0,0,35,1,11.67,7,0,0
2,Gujarat Lions,RA Jadeja,4.0,0,31,0,7.75,10,0,0
