innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,DR Smith,47,28,4,4,167.86,lbw b KV Sharma,1
1,Chennai Super Kings,F du Plessis,19,11,4,0,172.73,run out (KV Sharma),2
1,Chennai Super Kings,SK Raina,4,7,0,0,57.14,c AJ Finch b KV Sharma,3
1,Chennai Super Kings,DJ Hussey,50,33,5,2,151.52,not out,4
1,Chennai Super Kings,MS Dhoni,57,41,2,4,139.02,not out,5
2,Sunrisers Hyderabad,DA Warner,90,45,12,3,200.0,b JW Hastings,1
2,Sunrisers Hyderabad,S Dhawan,64,49,4,2,130.61,not out,2
2,Sunrisers Hyderabad,NV Ojha,19,18,0,1,105.56,c P Negi b SK Raina,3
2,Sunrisers Hyderabad,AJ Finch,7,3,0,1,233.33,"run out (SK Raina, P Negi)",4
2,Sunrisers Hyderabad,DJG Sammy,0,3,0,0,0.0,c F du Plessis b RA Jadeja,5
2,Sunrisers Hyderabad,Y Venugopal Rao,4,1,1,0,400.0,not out,6
