innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,131,7.2
1,Sunrisers Hyderabad,2,AK Markram,133,7.6
1,Sunrisers Hyderabad,3,TM Head,154,9.6
1,Sunrisers Hyderabad,4,H Klaasen,154,10.1
1,Sunrisers Hyderabad,5,Nithish Kumar Reddy,221,17.6
1,Sunrisers Hyderabad,6,Abdul Samad,250,20.1
1,Sunrisers Hyderabad,7,PJ Cummins,256,20.4
2,Delhi Capitals,1,PP Shaw,16,1.5
2,Delhi Capitals,2,DA Warner,25,2.6
2,Delhi Capitals,3,J Fraser-McGurk,109,7.6
2,Delhi Capitals,4,Abishek Porel,135,9.4
2,Delhi Capitals,5,T Stubbs,154,13.2
2,Delhi Capitals,6,Lalit Yadav,166,15.6
2,Delhi Capitals,7,AR Patel,199,19.1
2,Delhi Capitals,8,A Nortje,199,19.3
2,Delhi Capitals,9,Kuldeep Yadav,199,19.4
2,Delhi Capitals,10,RR Pant,199,20.1
