innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,3,Delhi Capitals,H Klaasen,Kuldeep Yadav,Navdeep Singh,wicket,struck down,False
2,19,4,Delhi Capitals,Kuldeep Yadav,T Natarajan,Navdeep Singh,wicket,struck down,False
