match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2023-04-02,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,2,0,0,0.0,c JO Holder b TA Boult,3
10,2023-04-07,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",34,41,4,0,82.93,c A Mishra b Yash Thakur,3
14,2023-04-09,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",74,48,10,3,154.17,not out,3
19,2023-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",9,4,2,0,225.0,c Rahmanullah Gurbaz b AD Russell,3
25,2023-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7,5,1,0,140.0,c Ishan Kishan b JP Behrendorff,3
29,2023-04-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",21,21,1,1,100.0,c Akash Singh b RA Jadeja,3
34,2023-04-24,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",15,21,0,0,71.43,c PD Salt b I Sharma,3
40,2023-04-29,Delhi Capitals,"Arun Jaitley Stadium, Delhi",10,6,0,1,166.67,c MK Pandey b MR Marsh,3
47,2023-05-04,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",20,9,3,1,222.22,c VG Arora b AD Russell,3
52,2023-05-07,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",47,29,2,3,162.07,c YBK Jaiswal b YS Chahal,3
58,2023-05-13,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",20,13,4,0,153.85,c Q de Kock b Yash Thakur,3
62,2023-05-15,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1,2,0,0,50.0,c R Tewatia b Mohammed Shami,4
65,2023-05-18,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",15,12,2,1,125.0,c HV Patel b MG Bracewell,2
