innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,37,4.6
1,Sunrisers Hyderabad,2,AJ Finch,55,7.3
1,Sunrisers Hyderabad,3,KL Rahul,67,9.6
1,Sunrisers Hyderabad,4,DA Warner,85,12.5
1,Sunrisers Hyderabad,5,NV Ojha,89,13.5
1,Sunrisers Hyderabad,6,MC Henriques,106,17.1
1,Sunrisers Hyderabad,7,KV Sharma,106,17.2
1,Sunrisers Hyderabad,8,DW Steyn,125,20.2
1,Sunrisers Hyderabad,9,A Mishra,129,20.4
2,Rajasthan Royals,1,AM Rahane,0,1.3
2,Rajasthan Royals,2,KK Nair,27,4.6
2,Rajasthan Royals,3,SV Samson,37,6.5
2,Rajasthan Royals,4,SR Watson,41,7.3
2,Rajasthan Royals,5,STR Binny,78,14.4
2,Rajasthan Royals,6,SPD Smith,82,16.4
2,Rajasthan Royals,7,JP Faulkner,89,18.1
2,Rajasthan Royals,8,R Bhatia,89,18.2
2,Rajasthan Royals,9,KW Richardson,91,18.6
2,Rajasthan Royals,10,PV Tambe,102,20.5
