match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2012-04-05,Delhi Daredevils,Eden Gardens,1.0,0,7,0,7.0,0,0,0
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,28,0,14.0,3,1,0
15,2012-04-13,Rajasthan Royals,Eden Gardens,3.0,0,19,0,6.33,10,1,0
17,2012-04-15,Kings XI Punjab,Eden Gardens,1.0,0,7,0,7.0,2,0,0
22,2012-04-18,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1.0,0,7,0,7.0,2,0,0
29,2012-04-22,Deccan Chargers,Barabati Stadium,2.0,0,19,0,9.5,1,0,0
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,4.0,0,19,1,4.75,14,0,0
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1.0,0,10,0,10.0,2,1,0
47,2012-05-05,Pune Warriors,Eden Gardens,2.0,0,23,0,11.5,5,1,0
63,2012-05-14,Chennai Super Kings,Eden Gardens,2.0,0,14,0,7.0,4,0,0
70,2012-05-19,Pune Warriors,Subrata Roy Sahara Stadium,2.0,0,12,2,6.0,3,1,0
76,2012-05-27,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1.0,0,17,0,17.0,0,0,0
