innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,KS Williamson,1,1.4
1,Sunrisers Hyderabad,2,S Dhawan,16,3.2
1,Sunrisers Hyderabad,3,WP Saha,27,5.5
1,Sunrisers Hyderabad,4,Shakib Al Hasan,79,14.4
1,Sunrisers Hyderabad,5,MK Pandey,128,20.4
1,Sunrisers Hyderabad,6,Mohammad Nabi,132,20.6
2,Kings XI Punjab,1,KL Rahul,55,8.5
2,Kings XI Punjab,2,CH Gayle,57,9.2
2,Kings XI Punjab,3,MA Agarwal,77,13.1
2,Kings XI Punjab,4,KK Nair,82,14.4
2,Kings XI Punjab,5,AJ Finch,88,15.2
2,Kings XI Punjab,6,MK Tiwary,92,16.3
2,Kings XI Punjab,7,AJ Tye,96,16.5
2,Kings XI Punjab,8,BB Sran,99,17.5
2,Kings XI Punjab,9,R Ashwin,101,18.2
2,Kings XI Punjab,10,AS Rajpoot,119,20.2
