match_number,date,opponent,catches,stumpings,run_outs
3,2019-03-24,Mumbai Indians,4,0,0
10,2019-03-30,Kolkata Knight Riders,1,0,0
20,2019-04-07,Royal Challengers Bangalore,1,0,0
26,2019-04-12,Kolkata Knight Riders,1,0,0
