innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,B Chipli,31,5.5
1,Royal Challengers Bangalore,2,JH Kallis,41,7.1
1,Royal Challengers Bangalore,3,R Dravid,73,11.6
1,Royal Challengers Bangalore,4,SP Goswami,102,16.1
1,Royal Challengers Bangalore,5,CL White,105,16.6
1,Royal Challengers Bangalore,6,B Akhil,122,18.4
1,Royal Challengers Bangalore,7,P Kumar,126,19.5
2,Delhi Daredevils,1,V Sehwag,90,7.6
2,Delhi Daredevils,2,G Gambhir,100,9.6
2,Delhi Daredevils,3,TM Dilshan,121,14.4
2,Delhi Daredevils,4,AB de Villiers,123,15.2
2,Delhi Daredevils,5,KD Karthik,132,16.3
