match_number,date,opponent,catches,stumpings,run_outs
15,2022-04-07,Lucknow Super Giants,1,0,0
27,2022-04-16,Royal Challengers Bangalore,1,0,0
50,2022-05-05,Sunrisers Hyderabad,2,0,0
