innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,Salman Butt,0,2,Mohammad Hafeez,4,8,7,10
1,Kolkata Knight Riders,2,SC Ganguly,8,12,Salman Butt,24,18,33,30
1,Kolkata Knight Riders,3,DJ Hussey,11,15,SC Ganguly,19,16,31,31
1,Kolkata Knight Riders,4,DB Das,19,11,SC Ganguly,5,6,24,17
1,Kolkata Knight Riders,5,DB Das,12,9,LR Shukla,11,8,23,17
1,Kolkata Knight Riders,6,WP Saha,1,1,LR Shukla,4,2,5,3
1,Kolkata Knight Riders,7,AB Agarkar,5,2,WP Saha,1,1,6,3
1,Kolkata Knight Riders,8,Umar Gul,7,4,WP Saha,6,2,13,6
1,Kolkata Knight Riders,9,WP Saha,3,2,I Sharma,2,1,5,3
2,Rajasthan Royals,1,GC Smith,11,9,SA Asnodkar,5,3,16,12
2,Rajasthan Royals,2,GC Smith,13,12,Sohail Tanvir,13,8,26,20
2,Rajasthan Royals,3,GC Smith,0,3,M Kaif,0,0,0,3
2,Rajasthan Royals,4,SR Watson,19,15,M Kaif,5,9,27,24
2,Rajasthan Royals,5,YK Pathan,48,18,M Kaif,29,22,81,40
