innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,AB McDonald,25,12,CA Pujara,11,12,37,24
1,Royal Challengers Bangalore,2,AB McDonald,5,7,V Kohli,2,5,9,12
1,Royal Challengers Bangalore,3,AB de Villiers,4,5,V Kohli,6,3,10,8
1,Royal Challengers Bangalore,4,SS Tiwary,1,3,AB de Villiers,2,2,3,5
1,Royal Challengers Bangalore,5,MA Agarwal,16,15,AB de Villiers,10,10,26,25
1,Royal Challengers Bangalore,6,AB de Villiers,14,8,DL Vettori,3,4,18,12
1,Royal Challengers Bangalore,7,AB de Villiers,34,17,R Vinay Kumar,18,16,54,33
1,Royal Challengers Bangalore,8,HV Patel,0,1,AB de Villiers,0,0,0,1
1,Royal Challengers Bangalore,9,HV Patel,0,1,AB de Villiers,0,0,0,1
2,Delhi Daredevils,1,AJ Finch,13,4,V Sehwag,0,1,13,5
2,Delhi Daredevils,2,NV Ojha,33,26,AJ Finch,8,14,42,40
2,Delhi Daredevils,3,Y Venugopal Rao,8,8,AJ Finch,4,6,13,14
2,Delhi Daredevils,4,GJ Maxwell,3,4,Y Venugopal Rao,5,7,8,11
2,Delhi Daredevils,5,Y Nagar,2,4,Y Venugopal Rao,5,8,7,12
2,Delhi Daredevils,6,Y Nagar,14,11,IK Pathan,17,9,32,20
2,Delhi Daredevils,7,IK Pathan,7,6,DAJ Bracewell,8,6,16,12
2,Delhi Daredevils,8,DAJ Bracewell,4,3,M Morkel,2,3,6,6
